"","importance","BWrank","lmc","lmc1","lmc10","equal"
"FoodProvision",1.04485139453322,0.968559590543505,1.35007702998061,1.22765250580115,1.05489085800324,1
"AboriginalNeeds",0.795734915659936,0.301730441140629,0,0.3497073892173,0.843203485797733,1
"NaturalProducts",0.805250874283344,0.301730441140629,-0.012389292280854,0.341650723994234,0.841260887954662,1
"CarbonStorage",1.05037386855801,0.869120155983427,1.10675401075575,1.06942134436588,1.01673865676361,1
"CoastalProtection",1.07150840391364,0.99878137947843,1.36317119147914,1.23616754226804,1.05694397688261,1
"CoastalLivelihoods",0.990773642947332,0.888130636119912,1.05812231982112,1.03779651510123,1.0091133771453,1
"TourismRecreation",0.908102362261558,0.388496222276383,0.146675819786886,0.445089591005207,0.866201743058077,1
"IconicPlacesSPecies",1.08019384637782,0.894954911040702,1.10143943000794,1.06596531177617,1.01590534902791,1
"CleanWaters",1.14690163877837,1.4886668291494,2.36808024201301,1.88965247233887,1.21451021309663,1
"Biodiversity",1.10630905268678,1.08164757494516,1.51806924843639,1.33689660413193,1.08123145227021,1
